sno,cleaned_tweet,is_hate_speech,image_path
1504,seconds end whats gonna pull trigger bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1504.png
1505,rt guycodes scientists recently discovered bitches fact trippin,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1505.png
1506,worried bout hoe cuz hoe aint worried bout another hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1506.png
1507,hughspliffner j cole trash ive saying years fuck lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1507.png
1508,looks like next douche bag teabagger crowned governor ghoul named ducey rhymes douchy azgov azvotes tcot gop,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1508.png
1509,thirsty ass bitches shit dat ion like,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1509.png
1510,rt kwagiheath comfortable niccas like say comthablesmh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1510.png
1511,u think nigs u u,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1511.png
1512,bitchslovemosa bitches really love mosa though mosagang httptcogjbibpl,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1512.png
1513,used fuck wit aap shortsaid know bitch way back,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1513.png
1514,rt ilostmysanity rt earthquake trash halloween candy time dont debate httptcoymqwtsvdh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1514.png
1515,conmanbo lastgreatstand major league bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1515.png
1516,rt guccii side hoes shall eat side dishes fo ye ye eats traprinthions,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1516.png
1517,aint sucking dick sitting puckered lips thats collagen muhfuckin bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1517.png
1518,people bitchin jetpacks shit aw counting days comes buncha fags,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1518.png
1519,todays spy ops country guy big feet lv lick soles n hv soles cock httptcobaeemot,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1519.png
1520,lil bitch released exclusive shower photos niggas trustisbroken,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1520.png
1521,wus yo fat ass filled application work bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1521.png
1522,two days gone gone long cant get phone cuz bitch done wit meeeeee,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1522.png
1523,glaad guys cry whine whenever someone says faggot ridiculous,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1523.png
1524,tell u tho ifwhen u nigger women start getting cornrows againmannn dont,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1524.png
1525,finna play bitches lmao,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1525.png
1526,letsdancemofos markkelly haha ive swatted little bitch around night starting feel bit sorry seriously,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1526.png
1527,bitch cold average couldnt fuck last bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1527.png
1528,twitter even lmao hoe wack af,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1528.png
1529,beauty needing wanting man priceless idk see bitches strung fuck men joint custody,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1529.png
1530,kiefferjason wtf r u talking plano tx r u talking pussy boy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1530.png
1531,weird word cunt offensive countries yet country reference somebody like whos cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1531.png
1532,dont shit talk chip talk dese niggaz jus bitch talk dese niggaz jus chik stalk naw aint got chik httptcoxyljemn,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1532.png
1533,rt billmanoussakis damn fuck bitches guess,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1533.png
1534,bitch niggas hmmm either gay hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1534.png
1535,rt ampowerblog velvethammer parent phoenix says administrators made son wear pink fairy wings first day high school http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1535.png
1536,rt cobenotkobe hoes lie,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1536.png
1537,rfradsham fuck bitch shrimp shorty midget dwarf infant jk,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1537.png
1538,jqualley beautifulkeezy bitch yesssss make girls mad,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1538.png
1539,alanmilner morningjoe alqueda doesnt use cell phones internet wow teabaggers stupid,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1539.png
1540,chriscurtis agree fat bitches girls left gettin passed around,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1540.png
1541,ygjohnston white bitch g choppin whole line niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1541.png
1542,yaboysloth pissing trash,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1542.png
1543,smuggled letter gaza tunnel digger details suffering hamas rule httptcojusieeyhk via themuslimissue,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1543.png
1544,naw rt bakegriffin one mad espn gonna talking faggot ass penn state week,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1544.png
1545,twitter pic flossin hoes talkin papawoodall fatstinker,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1545.png
1546,ok tell nigga trash feature never happen fam,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1546.png
1547,caleb needs stop little bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1547.png
1548,talk bitches like really care,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1548.png
1549,rt freexvidi fake ass bitches bruh lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1549.png
1550,got couple thou den get couple shooters fa dat couple thou mane niccas shoot ya,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1550.png
1551,ebgbz russelltpot bitch sees attack muslims idea maths,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1551.png
1552,rt ugliest bitches ive ever seen httpstcojleydcegf,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1552.png
1553,futurereich yall fucking coons httptcowurobxhr,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1553.png
1554,rallys sound good af ion hoes cant take ride,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1554.png
1555,selxnaa im redneck crazy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1555.png
1556,devilgrimz vigxrarts youre fucking gay blacklisted hoe holding tehgodclan anyway httptcoxuccwoetmn,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1556.png
1557,simplyhype kobebryant shut fuck fucking trash nigga work another ring httptcorlenkree,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1557.png
1558,rt nekkohbk dykes date dykes shit gay yall,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1558.png
1559,jonwaynemiles better called kid pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1559.png
1560,gwb appointee goes activist judges slant oh wait already exposed completely farcical gwb appointee,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1560.png
1561,rt moisessp look u u pregnant stupid bitch lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1561.png
1562,kim kardashian look like tranny surgery,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1562.png
1563,pdplive november th get early bird tickets httptcoxclkyiuv lifeofshan httptcozcnpljoow,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1563.png
1564,rt dumbto polly want cracker dumbto httptcozcmlwneuc,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1564.png
1565,barbodfcb cblaze oddbeast cracker jack shut fuck,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1565.png
1566,oops constitutionalists teabaggers mississippi forgot ratify centerpiece constitution th amendment banning slavery,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1566.png
1567,folks try come ok hoe cool httptcoqdufivvwha,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1567.png
1568,rt hoezsale lmao trash amp,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1568.png
1569,im salty bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1569.png
1570,yo bitch look like boogawolf,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1570.png
1571,shut faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1571.png
1572,rt jihadistjoe muslims military honour whatsoever sub human savages slaughter unarmed men women amp children http,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1572.png
1573,rt nroth wow stupid nigger lebron really came,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1573.png
1574,kimw shes retarded,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1574.png
1575,moffettmm got done last final im walkin around campus like place queer,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1575.png
1576,got hit yr old crippleamp thinking even accept sexual advances wouldnt much could,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1576.png
1577,rt mrdamn denial bitch youresilly,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1577.png
1578,hoes tweet make mad lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1578.png
1579,rt pinkiedeville captslapaho fat bitches rapist,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1579.png
1580,rt jayondatass girls saying nobody put em em dont nigga want bitch girlfriend fix shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1580.png
1581,local insurance agency customer always bitch itakeshitfromnoone,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1581.png
1582,bookertweet theres starving children africa bitch using bananas plug butt hole smh httptcodjpgaqay wtf,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1582.png
1583,heat make wanna put hands niggah,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1583.png
1584,la bitches thirsty hit single,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1584.png
1585,cuz u hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1585.png
1586,backbone every nicca need spine,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1586.png
1587,rightinherpssy fuck right pussy httpstcoywmhlrhu wish dude grandpa,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1587.png
1588,swear got shit make bitches go insane,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1588.png
1589,gabrielaangela deliaparedez stephyrae theonemissluu ramonapilar rikkilovee whatever gabby hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1589.png
1590,punk bitch walking tall like got something prove,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1590.png
1591,reaction spoiled white kid says nigga like thug everytime whiggers httptcofzvwcaskw,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1591.png
1592,rt toddiesoplayer ctfu sqquad toddiesoplayer raygine bitch get dem feelings get new dick,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1592.png
1593,shainarakia doubt cause bitch aint nothing nigga downfall,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1593.png
1594,rt queenquita touchdown pussy nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1594.png
1595,sashatheii atfierce queenkhia bitch stupid bey hive bee hive lil kim queen b bey queen b,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1595.png
1596,montearollin kayysavage wasnt serious bitch bitch niggas named aint fuccing witcho ass making shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1596.png
1597,theislamheretic warmachine basimafaysal mariamveiszadeh cause would tip hand instead whine like little bitchesgt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1597.png
1598,vabtwin vivalaquintaa agreed eating pussy much betterthey nasty,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1598.png
1599,pinto grigio dreams turned moscato reality,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1599.png
1600,rt raejeanhightowe swuuthegod stop playin bitch know im mvp,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1600.png
1601,im hoe laugh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1601.png
1602,rt cameron hoe cellphone bill month,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1602.png
1603,eh bitch worry psychotic ass looks like need saved noisy bitch cantstanducunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1603.png
1604,term wigger someone chooses listen hip hop act certain way cause interests race,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1604.png
1605,justinbieber stupid little cunt thought couldnt get lower dare spit people fucking fans,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1605.png
1606,dreadywhiteboy jwanurebay kid sold brought back cooked brownie,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1606.png
1607,white bitch fuckin nerve call nigga shes one payin lips get bigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1607.png
1608,softestmuffin tee torahblaze best believe aint christian slave brainwash black spooks miss white man unlike yoself devil,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1608.png
1609,im zone like secondary lie bitch im flier pet canary,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1609.png
1610,rt luvkittensdaily oreo adorable httptcozmzvtsul,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1610.png
1611,e motor tranny triton motor transmission miles came e httptcodgickv,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1611.png
1612,rt zachpiecowiak eddiesativa youre fucking queer,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1612.png
1613,kathydoermer bitch please ill go windsor either way come bring also,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1613.png
1614,lmao rt breesindacut sean payton hoes rt mrpoonsoaker lol httptcoptdrapztd,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1614.png
1615,falls pussy like quick sand,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1615.png
1616,rt bubbafishh huntermoore clairemac cunt still talking holy fuck get breast cancer already,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1616.png
1617,rt macklovin ctfu niggas call bitch speaking truth em dont get way,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1617.png
1618,like cant niggas thinkin hotep talk time apart party sets,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1618.png
1619,rt sck getting ready annual heart sole luncheon renhotels cle ericgordonceo httptcoujfmsxb,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1619.png
1620,dominiloka daughter makes wasnt hoe age u roll tonight,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1620.png
1621,rt itsdorry school doesnt even test intelligence tests ur memory tests ability keep calm slap bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1621.png
1622,rt wonkasm rip hoes dying attention,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1622.png
1623,bitches voice,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1623.png
1624,frankxlz italianmontana fuck frank pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1624.png
1625,damianhuffaker youre trash,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1625.png
1626,cant wait watch saints put weiner right cowboys butts dallas trash,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1626.png
1627,u say hoe hoe hoe ewww nasty mean daily ill spare details lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1627.png
1628,ihatestevensing aint show bout dem colored diamonds talk da radio diamond gets colored stolen,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1628.png
1629,ericwithahotdad faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1629.png
1630,paulmoon yuristalife justinmiculka fuckin yankees ill months ill meet pussy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1630.png
1631,yall say imma make way farther youall want aye im gonna fun bitch suck diiiccckkk,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1631.png
1632,bitch took damn eye like contact,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1632.png
1633,lucioxnava darkskin dykes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1633.png
1634,juice nah youre nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1634.png
1635,rt byebyebyrdy weed aint drug fucking herb bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1635.png
1636,sick fake ass hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1636.png
1637,rt jayzoverrated charmss next person see tweeting bitch shitting im unfollowing,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1637.png
1638,rt kxnggerald unemployed niggas hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1638.png
1639,jermsallover cant homeless bitches better slip,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1639.png
1640,kikithatseven lol im cant sad things cant control walk stage nigglet ill happy,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1640.png
1641,barackobama make weed legal pussy know smoke shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1641.png
1642,imma hit ground work pussy gone come back everytime,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1642.png
1643,rt titanshomer sell larger sized condoms sir gallon trash bags winks security escorts,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1643.png
1644,cristiannt wow like fighting people high school bitch unfollow fuck nigga,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1644.png
1645,wealth doesnt insulate called nigger still improve empirical quality life outcomes phenomenally dwightdale,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1645.png
1646,rt tastesweettay bitch blew high,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1646.png
1647,sold weed bitch whos gonna lawyer bet shell niggas back,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1647.png
1648,uptownraised shame mama didnt teach call women bitch well aint fortunate guess,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1648.png
1649,rt villagebae hate faggots talk shit block cant respond bitch write letter response,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1649.png
1650,rt nowomanisright good girl want hoes still gonna get us niggas attention time time,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1650.png
1651,oh look cutler didnt step throw threw int nice flat footed throw cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1651.png
1652,rt chef rather see wifey happy see hoe naked common sense niggas treat hoes better one loves,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1652.png
1653,stupid bitches fucking skanks dumb hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1653.png
1654,thedukeknight typical hoe costumes cat nurse bunny police officer,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1654.png
1655,okc nigguh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1655.png
1656,nexusaltase fuck right pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1656.png
1657,lil fraudulent bitch nerve call phone talking crazy bout get nd puts httptcozuxdnpxr,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1657.png
1658,bitch gas station offered head,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1658.png
1659,shylock amp wongs incidents democrat bigotry weeks media mum httptcoixvrkki via breitbartnews,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1659.png
1660,yungcofgoa yearsahaitian need start mcbob williams shoot let play bird,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1660.png
1661,dont understand mad making track spoke volumes muthafuckas hoe amp bitch tracks females,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1661.png
1662,dont like niggahs like yo bitch na ill check idc mine httptcoopstgzxk,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1662.png
1663,rt tbhjustzach negative positive fucking smile beautiful bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1663.png
1664,rt funnypicsdepot white trash warfare pt httpstcozboiyjnfl,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1664.png
1665,rt kiddbravo nigga wanna bitch party yall know address knock door,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1665.png
1666,rt janesports nfl reportedly asks birdflipping mia another lets revisit sarahspains column ridiculousness http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1666.png
1667,rt likejordangaf pity parties trash amp dont throw,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1667.png
1668,rt friendlyasshle hoes hoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1668.png
1669,rt patisdope thick get pregnant gonna become fat gonna nigga big bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1669.png
1670,bitches really marry rich ass niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1670.png
1671,rt lilhakbeatz returnofthemarc ima beat pussy like ray rice hit left dont need right remix tosoon http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1671.png
1672,imtoblame bitch got ring ho aint fatherless ill fight,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1672.png
1673,selling ex lax brownies front meijer pregnant women gooddeed,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1673.png
1674,speculation mock drafts finally draft day bortleskombat stormwarning builtbyucf chargeon,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1674.png
1675,niggas cant stand cuz bitches feelin nigga get mad yo called girl,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1675.png
1676,follow nicca ig imhollywoodjay,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1676.png
1677,rt cpsqueak time ya make bad pussy behave,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1677.png
1678,im retard sometimes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1678.png
1679,sbsylvester hunterbuch kiefferjason yall pussy ass niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1679.png
1680,sexyunderhere females know hoes really coolest chicksall sex asideslmao,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1680.png
1681,bitch fake sack potatoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1681.png
1682,females never understand guys dont give af females dont like liking stop trippin dont know hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1682.png
1683,rt ripienaar fox news presenters mock female pilot took part campaign isis wtf httptcomlkyzsen,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1683.png
1684,rt iambeautyfull chink ass eyes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1684.png
1685,im seeing amp niggers migrating liberty rd smh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1685.png
1686,emmyhighrller cyberobama sound like real cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1686.png
1687,mmm still hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1687.png
1688,ill bitch dont like fck itll happen,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1688.png
1689,cant stand bitch ass niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1689.png
1690,niggas gossip like hoes man aint wid shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1690.png
1691,officialskais kill ugly ass monkey looking shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1691.png
1692,crystalkethry bad bitch w dreads alert,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1692.png
1693,big ass smile eyes chink,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1693.png
1694,cause bitch rather eat pussy get mine ate,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1694.png
1695,fuck need fat bitch skinny bitches aint hungry da mula hahaha,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1695.png
1696,oleboy meezy yes im white washed dont go around repping hood saying bunch ignorant nig terms,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1696.png
1697,kaycimalynn know nigs,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1697.png
1698,lean wit rock wit az niccas lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1698.png
1699,could go brownie right,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1699.png
1700,rt rustymk fucking charge even juvenile call michaelbrown thug point say nigger cuz,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1700.png
1701,stephyrae hii fag,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1701.png
1702,cbmarie need find damn job whatevaittakes cbmarie needs find bitch jobright,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1702.png
1703,rt menstruai hearing bitch tell story u think lie lie lie,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1703.png
1704,rt purplecaine somebody get nigga rvmo pussy cuz nigga dont get ass imma need one hoes slide nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1704.png
1705,iemonaids id break little bitches finger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1705.png
1706,rt robertbevan like walking dead less carl talking birds zombie attack httptcouocspykssc httpt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1706.png
1707,hicks saying bung beds ronandfezsxm,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1707.png
1708,rt melecht apartheid nocutcard pedestrian check show freedom papers darkies,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1708.png
1709,niggas always yelling fuck bitches get money meanwhile theyre broke still want bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1709.png
1710,poppy give discounts bitch get lowwwnaw fareal tho,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1710.png
1711,pornandroidiphoneipadsexxxx latina latina chick gets pussy pumped httptcodhwuiard,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1711.png
1712,go fat bitch started talking never stop,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1712.png
1713,hippy bc shes cunt hoe bag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1713.png
1714,sure got nice car inch tv stainless steel appliances apartment thousand twitter followers aint got hoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1714.png
1715,rt gottaphilme rt versacesilk boys discover hoe httpstcofbfrtrtoy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1715.png
1716,dont even say nigga say nigger im like chuck norris say nigger word without checking shoulder,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1716.png
1717,rt rapperssaid tyler creator said rape pregnant bitch tell friends threesome httptcombrtvpuakt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1717.png
1718,honeygotbunns bitch know wont,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1718.png
1719,fuk u stupid twat fuk upd dik suker wipe cum ur lip,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1719.png
1720,fucking fag baethingape exactly talking women pigs httptcookrseyfbj,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1720.png
1721,wodaeeex dat befo da fact hoe shut yo ass,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1721.png
1722,damn oreos would fucking clutch right,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1722.png
1723,every gook losangeles deported killed,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1723.png
1724,look like ho look like yes look like nickiminaj,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1724.png
1725,fucking hate niggers bruh httptcooetkfbo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1725.png
1726,rt sammiboyden jizcalifuh metaphor dumb fucking nigger savanigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1726.png
1727,lmfaooooooooo bro rt brandnewandrew strippers twitter talking much money made tonight like bitch rob,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1727.png
1728,im definitely top makin beats city yall niggers love trap beats yall probably wont admit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1728.png
1729,real niggas speaking bitch u better listen,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1729.png
1730,im married retard must good together nigga hunching sleep,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1730.png
